index,tag,label
4901,brioches-a-la-creme-patissiere,brioches-a-la-creme-patissiere
4910,raisins,Raisins
4922,energy-bars,Energy bars
4924,protein-energy-bars,Protein Energy Bars
4939,honey-mustards,Honey mustards
4954,sauces-aux-oignons,sauces-aux-oignons
4955,sauces-condimentaires,sauces-condimentaires
4959,cayenne-pepper-sauce,Cayenne-pepper-sauce
4975,beverages-with-orange,Beverages with orange
4998,chocolate-almond-milks,Chocolate almond milks
5009,caramelized-almonds,Caramelized almonds
5019,frutas-en-licor,frutas-en-licor
5055,cheese-spreads,Cheese spreads
5058,instant-pasta,Instant pasta
5083,olive-tree-products,Olive tree products
5086,olive-oils,Olive oils
5096,sustituto-de-crema-en-polvo,sustituto-de-crema-en-polvo
5102,dairy-drinks,Dairy drinks
5104,flavoured-milks,Flavoured milks
5105,chocolate-milks,Chocolate milks
5107,reduced-fat-milk,Reduced-fat-milk
5123,gateaux-de-riz,Gâteaux de riz
5147,vegetarian-lasagne,Vegetarian lasagne
5148,frozen-lasagne,Frozen lasagne
5149,vegetable-lasagne,Vegetable lasagne
5157,burritos,Burritos
5166,veggie-patties,Veggie patties
5173,gratins,Gratins
5176,pasta-gratin,Pasta gratin
5192,vanilla-ice-cream-tubs,Vanilla ice cream tubs
5193,glace-sans-lactose,glace-sans-lactose
5276,juice,Juice
5277,lettuces,Lettuces
5282,tomatillos,tomatillos
5283,nopales-en-escabeche,nopales-en-escabeche
5284,productos-de-origen-vegetal,productos-de-origen-vegetal
5307,cereal-syrups,Cereal syrups
5308,corn-syrups,Corn syrups
5314,desserts-lactes-a-la-vanille,Desserts lactés à la vanille
5317,stuffing,Stuffing
5329,strawberry-jams,Strawberry jams
5362,cherry-jams,Cherry jams
5374,bilberries-jams,Bilberries jams
5387,ginger-preserves,Ginger preserves
5396,marmalades,Marmalades
5397,orange-marmalades,Orange Marmalades
5449,raspberry-jams,Raspberry jams
5477,sauerkrauts,Sauerkrauts
5519,filled-biscuits,Filled biscuits
5520,chocolate-sandwich-cookies,Chocolate sandwich cookies
5532,processed-cheese-product-in-a-can,Processed-cheese-product-in-a-can
5551,refried-beans,Refried beans
5558,bologna,Bologna
5564,breadsticks,Breadsticks
5571,canned-coconut-milk,Canned-coconut-milk
5572,thai-foods,Thai-foods
5576,green-curry-pastes,Green curry pastes
5606,citrus,Citrus
5607,lemons,Lemons
5642,hot-dog-buns,Hot dog buns
5643,venison,Venison
5649,culinary-plants,Culinary plants
5651,onions-and-their-products,Onions and their products
5652,onions,Onions
5653,shallots,Shallots
5663,juice-drink,Juice-drink
5726,flavored-waters,Flavored waters
5745,unsalted-butters,Unsalted butters
5752,seabass,Seabass
5761,fruit-bar,Fruit-bar
5767,teriyaki-sauces,Teriyaki sauces
5782,meat-pies,Meat pies
5785,two-crust-pies,Two-crust Pies
5838,mixed-beans,Mixed-beans
5845,pork-meals,Pork meals
5846,pork-sausages,Pork sausages
5847,racinette,racinette
5857,sports-drink,Sports-drink
5889,carbonated-waters,Carbonated waters
5891,sparkling-mineral-water,Sparkling-mineral-water
5902,non-dairy-cheeses,Non-dairy cheeses
5914,hot-cocoa-mix,Hot-cocoa-mix
5915,chocolate-cupcakes,Chocolate-cupcakes
5930,vinaigrettes,Vinaigrettes
5958,meals-soups,Meals-soups
5969,ผลิตภัณฑ์จากสัตว์ปีก,ผลิตภัณฑ์จากสัตว์ปีก
5970,อาหารพร้อมกิน,อาหารพร้อมกิน
5984,mushrooms-and-their-products,Mushrooms and their products
5988,cream-of-mushroom-soups,Cream of mushroom soups
6029,tomato-soups,Tomato soups
6037,cereales-preparees,Céréales préparées
6038,riz-prepares,Riz préparés
6039,riz-gluants-fermentes,riz-gluants-fermentes
6111,apricot-jams,Apricot jams
6230,framboises-au-sirop,Framboises-au-sirop
6252,cremas-de-cacahuate,cremas-de-cacahuate
6276,crema-de-cacahuate,crema-de-cacahuate
6343,unsmoked-bacon,Unsmoked bacon
6344,back-bacon,Back bacon
6345,unsmoked-back-bacon,Unsmoked back bacon
6362,almonds-spreads,Almonds spreads
6364,tartinade-amandes-et-chocolat-noir,tartinade-amandes-et-chocolat-noir
6383,vanilla-yogurt,Vanilla yogurt
6397,strawberry-yogurts,Strawberry yogurts
6402,whole-milk-yogurts,Whole milk yogurts
6420,chocolates-with-hazelnuts,Chocolates with hazelnuts
6421,milk-chocolate-with-hazelnuts,Milk chocolate with hazelnuts
6428,grape-juices,Grape juices
6435,jus-de-cassis,jus-de-cassis
6447,marshmallows,Marshmallows
6510,grated-cheese,Grated cheese
6517,multifruit-juices,Multifruit juices
6527,apple-soft-drinks,Apple soft drinks
6530,pancakes-and-waffles,pancakes-and-waffles
6531,tamales,Tamales
6553,pastilles-a-la-menthe,Pastilles-a-la-menthe
6561,mushrooms,Mushrooms
6562,canned-mushrooms,Canned mushrooms
6580,raw-cured-ham,Raw-cured-ham
6581,dried-hams,Dried hams
6582,spanish-meat-products,Spanish meat products
6583,serrano-ham,Serrano ham
6596,hot-dog-sandwiches,Hot dog sandwiches
6621,plastique,Plastique
6622,sachet,Sachet
6625,powder-nut-milk,Powder-nut-milk
6636,plant-based-creams,Plant-based creams
6638,plant-based-creams-for-cooking,Plant-based creams for cooking
6639,coconut-based-creams-for-cooking,Coconut-based creams for cooking
6641,dried-coconut,Dried coconut
6648,fermented-creams,Fermented creams
6649,sour-creams,Sour creams
6652,fresh-milks,Fresh milks
6661,smoked-bacon,Smoked bacon
6666,waffles,Waffles
6669,maple-sugars,Maple sugars
6681,cereales-granola,cereales-granola
6692,140,140
6697,nuts-cereal-bars,Nuts cereal bars
6698,cereal-bar-with-almonds-or-hazelnuts,Cereal bar with almonds or hazelnuts
6699,chocolate-cereal-bars,Chocolate cereal bars
6700,cereal-bar-with-almonds,Cereal bar with almonds
6701,boisson-desalterante,boisson-desalterante
6702,confit-de-dinde,confit-de-dinde
6713,croquants,croquants
6722,toasts,Toasts
6736,craquelin,craquelin
6744,cottage-cheese,Cottage-cheese
6787,groats,Groats
6788,oat-groats,Oat groats
6815,lemon-juice,Lemon juice
6866,toasted-bread-rolls,Toasted bread rolls
6867,lait-2,lait-2
6870,semi-skimmed-milks,Semi-skimmed milks
6885,brioches-aux-fruits,Brioches aux fruits
6897,frozen-potatoes,Frozen potatoes
6911,chocolate-chips,Chocolate-chips
6922,bifidus-yogurts,Bifidus yogurts
6923,prune-yogurts,Prune yogurts
6940,cow-milk-yogurt,Cow-milk-yogurt
6942,plain-yogurts,Plain yogurts
6948,cherry-yogurts,Cherry yogurts
6952,tonic-water,Tonic water
6966,croissants,Croissants
6990,cheese-sauces,Cheese sauces
6991,tomato-sauces-with-vegetables,Tomato sauces with vegetables
7004,brown-rices,Brown rices
7012,dried-mushrooms,Dried mushrooms
7020,chocolate-muffins,Chocolate muffins
7031,corn,Corn
7035,fresh-pasta-salad,Fresh-pasta-salad
7047,legumes-dehydrates,legumes-dehydrates
7048,barre-fruitee,barre-fruitee
7061,dried-apples,Dried apples
7064,grade-aa-eggs,Grade-aa-eggs
7068,chorizo,Chorizo
7083,carrots,Carrots
7120,porridge-oats,Porridge-oats
7133,mueslis-with-chocolate,Mueslis with chocolate
7164,riz-a-grains-longs,riz-a-grains-longs
7173,preparation-rapide-riz,preparation-rapide-riz
7185,lentils,Lentils
7186,green-lentils,Green lentils
7202,sugar-pies,Sugar pies
7206,green-pestos,Green pestos
7213,rostis,Rostis
7214,frozen-potato-rostis,Frozen potato rostis
7222,breuvage,breuvage
7223,jus,jus
7225,condensed-milks,Condensed milks
7226,gruau-de-grains,gruau-de-grains
7235,oat-flakes,Oat-flakes
7236,raw-pre-cooked-oat-flakes,Raw-pre-cooked-oat-flakes
7255,quinoa,Quinoa
7256,red-quinoa,Red quinoa
7257,croustilles,croustilles
7273,whole-wheat-crackers,Whole-wheat-crackers
7285,water-crackers,Water-crackers
7347,dark-maple-syrups,Dark maple syrups
7353,danish-cheeses,Danish cheeses
7355,havarti,Havarti
7374,brown-flax-seeds,Brown flax seeds
7424,light-margarines,Light margarines
7425,produits-congeles,produits-congeles
7436,110,110
7452,stirred-yogurts,Stirred yogurts
7458,spaghetti,Spaghetti
7471,olives,Olives
7472,green-olives,Green olives
7473,stuffed-olives,Stuffed olives
7474,green-stuffed-olives,Green stuffed olives
7482,frozen-cereals,Frozen cereals
7483,frozen-corn,Frozen corn
7484,frozen-corn-kernels,Frozen corn kernels
7485,frozen-mix-vegetables,Frozen-mix-vegetables
7486,tuna-in-water,Tuna-in-water
7492,whole-durum-wheat-semolina,Whole-durum-wheat-semolina
7501,creme-glace,creme-glace
7510,cereal-semolinas,Cereal semolinas
7511,wheat-semolinas,Wheat semolinas
7512,durum-wheat-semolinas,Durum wheat semolinas
7513,durum-wheat-semolinas-for-couscous,Durum wheat semolinas for couscous
7522,salami-pork-and-beef,Salami pork and beef
7527,glazes-with-vinegar,Glazes with vinegar
7543,strawberry-ice-cream-tubs,Strawberry ice cream tubs
7555,yaourt-grec,yaourt-grec
7575,salt-and-vinegar-crisps,Salt and vinegar crisps
7588,belgian-chocolate,Belgian-chocolate
7592,vegetarian-sausages,Vegetarian sausages
7593,vegetarian-hot-dog-sausages,Vegetarian hot dog sausages
7621,fish-preparations,Fish preparations
7629,aromatic-rices,Aromatic rices
7630,indica-rices,Indica rices
7631,long-grain-rices,Long grain rices
7632,jasmine-rice,Jasmine rice
7633,bouillon-de-poulet-concentre,bouillon-de-poulet-concentre
7637,vegetable-pizza,Vegetable pizza
7639,chicken-burger,Chicken burger
7670,dried-vegetables,Dried vegetables
7671,dried-tomatoes,Dried tomatoes
7674,chicken-eggs,Chicken eggs
7675,free-range-chicken-eggs,Free-range chicken eggs
7676,oeufs-labellises,oeufs-labellises
7677,oeufs-labellises-biologiques,oeufs-labellises-biologiques
7678,produits-labellises,produits-labellises
7682,barn-chicken-eggs,Barn chicken eggs
7689,breaded-fish,Breaded fish
7691,fish-fingers,Fish fingers
7755,amber-maple-syrups,Amber maple syrups
7765,roasted-peanuts,Roasted peanuts
7770,sorbets,Sorbets
7774,ice-pops,Ice pops
7787,dried-meats,Dried meats
7788,viande-blanche-de-poulet,viande-blanche-de-poulet
7815,bolognese-lasagne,Bolognese lasagne
7833,boeuf-au-jus,boeuf-au-jus
7841,wheat-flatbreads,Wheat flatbreads
7846,produits-cerealiers,produits-cerealiers
7856,vegetarian-canelloni,Vegetarian-canelloni
7857,cannelloni-with-cooked-vegetables-and-goat-cheese,Cannelloni with cooked vegetables and goat cheese
7858,cannelloni-a-la-ricotta-et-aux-epinards,cannelloni-a-la-ricotta-et-aux-epinards
7871,cereal-milks,Cereal milks
7872,rice-milks,Rice milks
7873,natural-rice-milks,Natural rice milks
7893,chocolate-soy-milks,Chocolate soy milks
7922,tartinade,tartinade
7928,vanilla-cheesecakes,Vanilla cheesecakes
7945,biscuits-aux-brisures-de-chocolat,biscuits-aux-brisures-de-chocolat
7982,mixed-puffed-cereals,Mixed puffed cereals
8004,strawberry-cereal-bars,Strawberry cereal bars
8009,barre-cerealiere-fruits-rouges,barre-cerealiere-fruits-rouges
8064,spaghettini,spaghettini
8079,pizza-sauces,Pizza sauces
8080,feve-au-lard,feve-au-lard
8083,pepper-sauces,Pepper sauces
8088,non-dairy-desserts,Non-dairy desserts
8089,non-dairy-fermented-foods,Non-dairy fermented foods
8090,non-dairy-yogurts,Non-dairy yogurts
8106,homogenized-milks,Homogenized milks
8107,uht-milks,UHT Milks
8128,canned-pineapples,Canned pineapples
8150,nut-bars,Nut bars
8151,peanut-bars,Peanut bars
8181,cereals-with-honey,Cereals with honey
8217,colattion,colattion
8230,grnola-au-beurre-d-amande,grnola-au-beurre-d-amande
8244,cream-cheeses,Cream cheeses
8245,skyr,Skyr
8251,coconut-yogurts,Coconut yogurts
8263,fermented-drinks,Fermented drinks
8264,fermented-milk-drinks,Fermented milk drinks
8265,kefir,Kefir
8266,kefir-1,Kefir 1 %
8288,biscuits-au-sirop-d-erable,biscuits-au-sirop-d-erable
8301,poelees,Poêlées
8302,fresh-vegetable-mixes,Fresh vegetable mixes
8308,dark-chocolate-biscuits,Dark chocolate biscuits
8325,black-olives,Black olives
8326,pitted-olives,Pitted olives
8327,black-pitted-olives,Black pitted olives
8332,cooked-chicken,Cooked chicken
8352,raspberry-marmelade,Raspberry-marmelade
8382,biscuits-ou-craquelins,biscuits-ou-craquelins
8394,meat-based-pasta-sauces,Meat-based pasta sauces
8395,bolognese-sauces,Bolognese sauces
8400,arrabbiata-sauces,Arrabbiata sauces
8401,pimented-tomato-sauces,Pimented tomato sauces
8406,tomato-sauces-with-basil,Tomato sauces with basil
8408,breaded-cheeses,Breaded cheeses
8421,shortbread-assortment,Shortbread-assortment
8433,gum,Gum
8441,concentrated-fruit-juices,Concentrated fruit juices
8443,concentrated-multifruit-juices,Concentrated multifruit juices
8460,concentrated-apple-juices,Concentrated apple juices
8478,melange-a-crepes,melange-a-crepes
8499,christmas-chocolates,Christmas chocolates
8500,advent-calendars,Advent calendars
8501,tablette-chocolat,tablette-chocolat
8508,kraft,kraft
8535,chocolate-peanut-butter,chocolate-peanut-butter
8556,pasteurised-milks,Pasteurised milks
8563,flavoured-yogurts,Flavoured yogurts
8565,130,130
8591,dried-apricots,Dried apricots
8592,melange-a-soupe,melange-a-soupe
8600,chinese-noodles,Chinese noodles
8640,barres-de-noix-et-fruits,barres-de-noix-et-fruits
8641,boulangerie,boulangerie
8672,curry-sauces,Curry sauces
8673,sauces-korma,sauces-korma
8676,indian-sauces,Indian sauces
8677,tikka-masala-sauce,Tikka masala sauce
8685,fresh-pasta,Fresh pasta
8687,tortellini,Tortellini
8699,whole-wheat-english-muffins,Whole-wheat English muffins
8721,mountain-products,Mountain products
8722,mountain-waters,Mountain waters
8734,frozen-cakes-and-pastries,Frozen cakes and pastries
8751,papadum,Papadum
8791,bourbon-biscuits,Bourbon-biscuits
8797,green-teas,Green teas
8824,cooked-pressed-cheeses,Cooked pressed cheeses
8826,cheeses-from-switzerland,Cheeses from Switzerland
8827,swiss-gruyeres,Swiss Gruyères
8832,pretzel,Pretzel
8845,walnuts,Walnuts
8876,fresh-mushrooms,Fresh mushrooms
8877,raw-mushrooms,Raw-mushrooms
8878,baby-bella-mushrooms,Baby-bella-mushrooms
8879,organic,Organic
8880,organic-baby-bella-mushrooms,Organic-baby-bella-mushrooms
8881,raw-vegetable,Raw-vegetable
8882,uncooked-fungi,Uncooked-fungi
8883,uncooked-mushrooms,Uncooked-mushrooms
8884,uncooked-vegetable,Uncooked-vegetable
8885,wash-before-use,Wash-before-use
8886,barre-chocolatee-a-la-guimauve,barre-chocolatee-a-la-guimauve
8900,oyster-sauces,Oyster sauces
8904,canned-fishes,Canned fishes
8905,sardines,Sardines
8906,canned-sardines,Canned sardines
8913,fruit-and-vegetable-juices,Fruit and vegetable juices
8934,whipped-creams,Whipped creams
8961,fat-free-milk,Fat-free-milk
8962,skim-milk,Skim-milk
8985,white-wheat-flours,White wheat flours
8999,multifruit-nectars,Multifruit nectars
9053,croutons,Croutons
9069,jelly-beans,Jelly beans
9082,poulet-avec-riz-et-legumes,poulet-avec-riz-et-legumes
9100,cheese-pizzas,Cheese pizzas
9105,dill-sauce,Dill-sauce
9156,bruschetta,Bruschetta
9170,cookies-with-chocolate-and-nougat,Cookies with chocolate and nougat
9199,stick-biscuits-covered-with-chocolate,Stick biscuits covered with chocolate
9204,sauces-cesar,Sauces-cesar
9213,dietary-jams,Dietary jams
9251,ice-cream-bars,Ice cream bars
9262,coconut-macaroons,Coconut Macaroons
9284,canned-carrots,Canned carrots
9289,beet,Beet
9290,bettraves-en-boite,bettraves-en-boite
9308,asian-sauces,Asian-sauces
9315,cactus,Cactus
9319,non-alcoholic-beers,Non-alcoholic beers
9320,ginger-beer,Ginger beer
9330,baking-decorations,Baking-decorations
9331,hot-fudge,Hot-fudge
9338,pastrami,Pastrami
9346,cured-meat,Cured-meat
9391,mollusc,Mollusc
9392,oysters,Oysters
9417,rice-pasta,Rice pasta
9418,grain-products,Grain-products
9419,poulet-prepare-a-cuire,poulet-prepare-a-cuire
9424,baked-goods,Baked-goods
9444,flans,Flans
9445,desserts-lactes-aux-oeufs,Desserts lactés aux œufs
9446,mexican-dinner-mixes,Mexican-dinner-mixes
9455,sauces-au-raifort,sauces-au-raifort
9462,mint-sauces,Mint sauces
9467,wholegrain-mustard,Wholegrain-mustard
9494,bagel-breads,Bagel breads
9511,cajetas,cajetas
9567,garlic-and-their-products,Garlic and their products
9568,garlic,Garlic
9569,crushed-garlic,Crushed-garlic
9592,grapefruit-juices,Grapefruit juices
9599,carbonated-mineral-waters,Carbonated mineral waters
9648,eaux-en-magnesium-elevee-teneur,Eaux-en-magnesium-elevee-teneur
9649,egg-white,Egg white
9693,puffed-salty-snacks-made-from-potato,Puffed salty snacks made from potato
9708,pure-de-tomate,pure-de-tomate
9731,adobos,adobos
9733,moles,moles
9743,french-sausages,French sausages
9744,sausages-from-savoy,Sausages from Savoy
9745,diots,Diots
9746,sausage-from-savoy,Sausage from Savoy
9747,smoked-sausages,Smoked sausages
9763,chocolate-chip,Chocolate-chip
9774,cinnamon-rolls,Cinnamon-rolls
9806,durum-wheat-spaghetti,Durum wheat spaghetti
9836,rigatoni,Rigatoni
9887,glaces-aux-noisettes,Glaces aux noisettes
9895,cheesecakes-with-fruits,Cheesecakes with fruits
9896,cheesecake-with-red-berries,Cheesecake with red berries
9940,preparation-culinaire,preparation-culinaire
9958,sesame-oils,Sesame oils
10011,chocolate-desserts,Chocolate desserts
10012,fudge-brownie-mix,Fudge-brownie-mix
10059,relleno-para-pay,relleno-para-pay
10093,granizados,Granizados
10094,granizados-de-cafe,Granizados de café
10104,almond-butters,Almond butters
10120,penne,Penne
10121,penne-rigate,Penne rigate
10151,flavored-antioxidant-beverage,Flavored-antioxidant-beverage
10175,frozen-raspberries,Frozen raspberries
10185,stir-fry-sauce,Stir-fry-sauce
10211,marinades,Marinades
10212,sauces-pour-marinades,Sauces-pour-marinades
10215,sauces-aux-cacahuetes,Sauces aux cacahuètes
10220,rye-breads,Rye breads
10225,crispbreads,Crispbreads
10238,pizza-dough,Pizza dough
10258,processed-cheese,Processed cheese
10259,canned-cheeses,Canned cheeses
10276,extra-mature-cheddar,Extra-mature cheddar
10333,sesame,Sesame
10337,grade-a-eggs,Grade-a-eggs
10356,virgin-olive-oils,Virgin olive oils
10401,agave-syrups,Agave syrups
10411,citronnades,Citronnades
10412,boissons-au-citron,boissons-au-citron
10424,salted-popcorn,Salted popcorn
10432,extra-virgin-olive-oils,Extra-virgin olive oils
10468,perishable,Perishable
10476,poulets-tikka-masala,poulets-tikka-masala
10477,hot-beef-curry,hot-beef-curry
10478,snacks-sweet-snacks-confectioneries-pastilles,Snacks-sweet-snacks-confectioneries-pastilles
10487,crepes-and-galettes,Crêpes and galettes
10488,crepes,Crêpes
10489,crumpets,crumpets
10509,soups-of-lentils,Soups of lentils
10698,vanilla-rice-milks,Vanilla rice milks
10759,plum-jams,Plum jams
10762,pasten-bruhe,pasten-bruhe
10765,palm-sugar,Palm-sugar
10775,rice-flours,Rice flours
10785,pineapple-in-syrup,Pineapple in syrup
10790,raw-tapioca,Raw-tapioca
10791,perles-de-tapioca,perles-de-tapioca
10794,sprouts,Sprouts
10795,bamboo-shoots,Bamboo shoots
10803,dried-bananas,Dried bananas
10824,jackfruits,Jackfruits
10831,sauces-au-poisson,Sauces-au-poisson
10850,black-teas,Black teas
10854,fruit-curds,Fruit curds
10855,lemon-curds,Lemon curds
